Date,Time,0
2017-10-05 00:00:00,07:28:00,1
2017-10-05 00:00:00,07:26:00,1
2017-10-05 00:00:00,07:20:00,1
2017-10-05 00:00:00,06:40:00,1
2017-10-02 00:00:00,07:50:00,1
2017-10-01 00:00:00,07:00:00,1
2017-09-30 00:00:00,06:30:00,1
2017-09-29 00:00:00,07:06:00,1
2017-09-29 00:00:00,06:15:00,1
2017-09-28 00:00:00,08:12:00,1
2017-09-28 00:00:00,08:10:00,1
2017-09-28 00:00:00,07:50:00,1
2017-09-28 00:00:00,07:40:00,1
2017-09-28 00:00:00,06:50:00,1
2017-09-28 00:00:00,06:48:00,1
2017-09-28 00:00:00,06:40:00,1
2017-09-28 00:00:00,06:25:00,1
2017-09-27 00:00:00,13:00:00,1
2017-09-27 00:00:00,12:30:00,1
2017-10-05 00:00:00,07:56:00,1
2017-10-06 00:00:00,06:15:00,1
2017-10-17 00:00:00,07:13:00,1
2017-10-06 00:00:00,06:20:00,1
2017-10-17 00:00:00,06:40:00,1
2017-10-17 00:00:00,06:25:00,1
2017-10-16 00:00:00,07:40:00,1
2017-10-16 00:00:00,06:45:00,1
2017-10-14 00:00:00,06:40:00,1
2017-10-13 00:00:00,07:05:00,1
2017-10-13 00:00:00,06:45:00,1
2017-10-12 00:00:00,07:20:00,1
2017-10-12 00:00:00,06:45:00,1
2017-10-11 00:00:00,06:40:00,1
2017-10-10 00:00:00,07:45:00,1
2017-10-10 00:00:00,06:53:00,1
2017-10-09 00:00:00,07:35:00,1
2017-10-09 00:00:00,07:25:00,1
2017-10-09 00:00:00,06:55:00,1
2017-10-09 00:00:00,06:20:00,1
2017-10-08 00:00:00,08:15:00,1
2017-10-08 00:00:00,07:45:00,1
2017-10-08 00:00:00,06:45:00,1
2017-10-08 00:00:00,06:08:00,1
2017-10-07 00:00:00,06:55:00,1
2017-09-27 00:00:00,07:35:00,1
2017-09-27 00:00:00,07:19:00,1
2017-09-27 00:00:00,06:32:00,1
2017-09-26 00:00:00,09:00:00,1
2017-09-08 00:00:00,07:35:00,1
2017-09-07 00:00:00,07:10:00,1
2017-09-07 00:00:00,06:50:00,1
2017-09-07 00:00:00,06:20:00,1
2017-09-06 00:00:00,07:09:00,1
2017-09-05 00:00:00,06:45:00,1
2017-09-05 00:00:00,05:50:00,1
2017-09-04 00:00:00,06:55:00,1
2017-09-04 00:00:00,06:45:00,1
2017-09-04 00:00:00,05:45:00,1
2017-09-03 00:00:00,07:00:00,1
2017-09-02 00:00:00,06:50:00,1
2017-09-02 00:00:00,06:45:00,1
2017-08-31 00:00:00,06:00:00,1
2017-08-30 00:00:00,07:30:00,1
2017-08-30 00:00:00,07:10:00,1
2017-08-25 00:00:00,06:30:00,1
2017-08-25 00:00:00,06:05:00,1
2017-08-25 00:00:00,06:00:00,1
2017-08-24 00:00:00,07:15:00,1
2017-08-23 00:00:00,06:35:00,1
2017-09-08 00:00:00,07:40:00,1
2017-09-08 00:00:00,07:45:00,1
2017-09-08 00:00:00,08:20:00,1
2017-09-20 00:00:00,07:20:00,1
2017-09-26 00:00:00,07:50:00,1
2017-09-26 00:00:00,07:46:00,1
2017-09-26 00:00:00,07:43:00,1
2017-09-26 00:00:00,07:40:00,1
2017-09-26 00:00:00,06:40:00,1
2017-09-26 00:00:00,06:20:00,1
2017-09-23 00:00:00,06:00:00,1
2017-09-22 00:00:00,07:20:00,1
2017-09-21 00:00:00,06:25:00,1
2017-09-19 00:00:00,06:30:00,1
2017-09-09 00:00:00,06:23:00,1
2017-09-18 00:00:00,07:35:00,1
2017-09-17 00:00:00,06:20:00,1
2017-09-14 00:00:00,06:45:00,1
2017-09-14 00:00:00,06:30:00,1
2017-09-14 00:00:00,06:10:00,1
2017-09-12 00:00:00,07:20:00,1
2017-09-11 00:00:00,06:40:00,1
2017-09-10 00:00:00,08:20:00,1
2017-09-09 00:00:00,08:25:00,1
2017-10-17 00:00:00,07:00:00,1
2017-10-17 00:00:00,07:20:00,1
2018-05-01 00:00:00,05:15:00,1
2018-04-13 00:00:00,06:10:00,1
2018-04-12 00:00:00,08:05:00,1
2018-04-12 00:00:00,07:50:00,1
2018-04-12 00:00:00,07:30:00,1
2018-04-12 00:00:00,06:55:00,1
2018-04-12 00:00:00,06:45:00,1
2018-04-12 00:00:00,06:00:00,1
2018-04-12 00:00:00,05:55:00,1
2018-04-10 00:00:00,06:25:00,1
2018-04-06 00:00:00,08:30:00,1
2018-04-06 00:00:00,06:33:00,1
2018-04-05 00:00:00,09:20:00,1
2018-04-05 00:00:00,09:10:00,1
2018-04-04 00:00:00,08:34:00,1
2018-04-04 00:00:00,06:30:00,1
2018-04-02 00:00:00,08:40:00,1
2018-03-31 00:00:00,09:30:00,1
2018-03-31 00:00:00,07:43:00,1
2018-03-31 00:00:00,07:00:00,1
2018-03-31 00:00:00,06:44:00,1
2018-03-30 00:00:00,08:55:00,1
2018-03-30 00:00:00,08:15:00,1
2018-04-12 00:00:00,08:15:00,1
2018-04-13 00:00:00,06:15:00,1
2017-10-18 00:00:00,07:05:00,1
2018-04-13 00:00:00,06:50:00,1
2018-04-30 00:00:00,08:08:00,1
2018-04-30 00:00:00,07:35:00,1
2018-04-30 00:00:00,05:55:00,1
2018-04-30 00:00:00,05:30:00,1
2018-04-29 00:00:00,08:30:00,1
2018-04-29 00:00:00,07:40:00,1
2018-04-28 00:00:00,05:50:00,1
2018-04-24 00:00:00,07:35:00,1
2018-04-22 00:00:00,07:58:00,1
2018-04-20 00:00:00,07:50:00,1
2018-04-18 00:00:00,09:30:00,1
2018-04-18 00:00:00,08:40:00,1
2018-04-18 00:00:00,08:08:00,1
2018-04-18 00:00:00,07:55:00,1
2018-04-18 00:00:00,05:50:00,1
2018-04-17 00:00:00,08:50:00,1
2018-04-16 00:00:00,08:06:00,1
2018-04-16 00:00:00,06:50:00,1
2018-04-16 00:00:00,06:10:00,1
2018-04-15 00:00:00,07:50:00,1
2018-04-14 00:00:00,07:30:00,1
2018-03-30 00:00:00,07:55:00,1
2018-03-23 00:00:00,08:10:00,1
2017-11-16 00:00:00,06:24:00,1
2017-11-16 00:00:00,06:22:00,1
2017-10-25 00:00:00,08:50:00,1
2017-10-25 00:00:00,08:45:00,1
2017-10-25 00:00:00,08:30:00,1
2017-10-25 00:00:00,07:45:00,1
2017-10-25 00:00:00,07:40:00,1
2017-10-25 00:00:00,07:35:00,1
2017-10-25 00:00:00,07:10:00,1
2017-10-25 00:00:00,07:00:00,1
2017-10-25 00:00:00,06:25:00,1
2017-10-24 00:00:00,06:45:00,1
2017-10-20 00:00:00,09:15:00,1
2017-10-20 00:00:00,09:00:00,1
2017-10-20 00:00:00,07:25:00,1
2017-10-20 00:00:00,07:20:00,1
2017-10-20 00:00:00,07:00:00,1
2017-10-19 00:00:00,07:28:00,1
2017-10-19 00:00:00,07:20:00,1
2017-10-19 00:00:00,07:15:00,1
2017-10-19 00:00:00,07:00:00,1
2017-10-19 00:00:00,06:50:00,1
2017-10-19 00:00:00,06:45:00,1
2017-10-25 00:00:00,09:30:00,1
2017-10-25 00:00:00,09:45:00,1
2017-10-26 00:00:00,07:30:00,1
2017-10-31 00:00:00,08:00:00,1
2017-11-13 00:00:00,06:00:00,1
2017-11-12 00:00:00,07:30:00,1
2017-11-10 00:00:00,06:15:00,1
2017-11-08 00:00:00,06:36:00,1
2017-11-05 00:00:00,07:25:00,1
2017-11-05 00:00:00,06:00:00,1
2017-11-03 00:00:00,07:35:00,1
2017-11-01 00:00:00,07:22:00,1
2017-11-01 00:00:00,07:07:00,1
2017-10-31 00:00:00,06:40:00,1
2017-10-26 00:00:00,07:35:00,1
2017-10-30 00:00:00,07:45:00,1
2017-10-29 00:00:00,08:45:00,1
2017-10-29 00:00:00,08:30:00,1
2017-10-29 00:00:00,07:30:00,1
2017-10-29 00:00:00,07:00:00,1
2017-10-29 00:00:00,06:50:00,1
2017-10-27 00:00:00,07:40:00,1
2017-10-27 00:00:00,07:30:00,1
2017-10-26 00:00:00,07:45:00,1
2018-08-28 00:00:00,06:00:00,1
2018-08-29 00:00:00,08:30:00,1
2019-05-21 00:00:00,06:35:00,1
2019-05-03 00:00:00,05:25:00,1
2019-05-03 00:00:00,00:05:00,1
2019-05-02 00:00:00,17:40:00,1
2019-05-02 00:00:00,09:00:00,1
2019-05-02 00:00:00,08:36:00,1
2019-05-02 00:00:00,07:53:00,1
2019-05-02 00:00:00,07:31:00,1
2019-05-02 00:00:00,07:10:00,1
2019-05-02 00:00:00,06:45:00,1
2019-05-02 00:00:00,06:20:00,1
2019-05-02 00:00:00,06:00:00,1
2019-05-02 00:00:00,05:35:00,1
2019-05-02 00:00:00,05:20:00,1
2019-05-01 00:00:00,06:15:00,1
2019-05-01 00:00:00,05:45:00,1
2019-04-30 00:00:00,06:30:00,1
2019-04-30 00:00:00,06:00:00,1
2019-04-28 00:00:00,07:00:00,1
2019-04-28 00:00:00,06:28:00,1
2019-04-26 00:00:00,08:25:00,1
2019-04-25 00:00:00,07:20:00,1
2019-04-25 00:00:00,07:15:00,1
2019-05-03 00:00:00,05:20:00,1
2019-05-03 00:00:00,06:10:00,1
2019-04-24 00:00:00,08:00:00,1
2019-05-03 00:00:00,06:20:00,1
2019-05-07 00:00:00,07:00:00,1
2019-05-07 00:00:00,06:20:00,1
2019-05-07 00:00:00,05:55:00,1
2019-05-06 00:00:00,6:35am,1
2019-05-06 00:00:00,09:30:00,1
2019-05-06 00:00:00,09:00:00,1
2019-05-06 00:00:00,08:55:00,1
2019-05-06 00:00:00,08:30:00,1
2019-05-06 00:00:00,08:20:00,1
2019-05-06 00:00:00,07:10:00,1
2019-05-06 00:00:00,05:44:00,1
2019-05-06 00:00:00,05:30:00,1
2019-05-06 00:00:00,05:20:00,1
2019-05-05 00:00:00,08:00:00,1
2019-05-05 00:00:00,07:40:00,1
2019-05-05 00:00:00,06:00:00,1
2019-05-05 00:00:00,05:40:00,1
2019-05-04 00:00:00,05:45:00,1
2019-05-03 00:00:00,08:45:00,1
2019-05-03 00:00:00,08:44:00,1
2019-05-03 00:00:00,07:28:00,1
2019-04-25 00:00:00,06:45:00,1
2019-04-24 00:00:00,07:20:00,1
2018-08-31 00:00:00,06:00:00,1
2019-04-18 00:00:00,08:20:00,1
2019-04-18 00:00:00,07:10:00,1
2019-04-18 00:00:00,07:00:00,1
2019-04-16 00:00:00,06:40:00,1
2019-04-16 00:00:00,06:15:00,1
2019-04-14 00:00:00,06:30:00,1
2019-04-13 00:00:00,08:33:00,1
2019-04-13 00:00:00,08:15:00,1
2019-04-13 00:00:00,08:11:00,1
2019-04-13 00:00:00,07:45:00,1
2019-04-13 00:00:00,06:06:00,1
2019-04-13 00:00:00,06:00:00,1
2019-04-09 00:00:00,08:15:00,1
2019-04-09 00:00:00,07:45:00,1
2019-04-09 00:00:00,06:30:00,1
2019-04-08 00:00:00,07:53:00,1
2019-04-08 00:00:00,07:20:00,1
2019-04-08 00:00:00,06:50:00,1
2019-04-07 00:00:00,08:25:00,1
2019-04-07 00:00:00,08:15:00,1
2019-04-07 00:00:00,07:30:00,1
2019-04-07 00:00:00,07:25:00,1
2019-04-18 00:00:00,07:40:00,1
2019-04-18 00:00:00,08:55:00,1
2019-04-24 00:00:00,07:15:00,1
2019-04-18 00:00:00,09:15:00,1
2019-04-24 00:00:00,06:50:00,1
2019-04-23 00:00:00,08:35:00,1
2019-04-23 00:00:00,07:50:00,1
2019-04-23 00:00:00,07:30:00,1
2019-04-23 00:00:00,07:25:00,1
2019-04-23 00:00:00,07:00:00,1
2019-04-23 00:00:00,06:30:00,1
2019-04-23 00:00:00,06:15:00,1
2019-04-23 00:00:00,06:00:00,1
2019-04-22 00:00:00,08:50:00,1
2019-04-22 00:00:00,08:00:00,1
2019-04-22 00:00:00,07:05:00,1
2019-04-22 00:00:00,07:00:00,1
2019-04-22 00:00:00,06:00:00,1
2019-04-22 00:00:00,05:50:00,1
2019-04-21 00:00:00,06:30:00,1
2019-04-19 00:00:00,06:05:00,1
2019-04-18 00:00:00,8:45am,1
2019-04-18 00:00:00,8:20am,1
2019-04-18 00:00:00,8:10am,1
2019-04-18 00:00:00,7:40am,1
2019-05-07 00:00:00,08:30:00,1
2019-05-08 00:00:00,05:20:00,1
2019-05-09 00:00:00,07:32:00,1
2019-05-19 00:00:00,09:15:00,1
2019-05-19 00:00:00,07:30:00,1
2019-05-19 00:00:00,07:00:00,1
2019-05-19 00:00:00,05:45:00,1
2019-05-18 00:00:00,07:55:00,1
2019-05-18 00:00:00,07:30:00,1
2019-05-18 00:00:00,06:05:00,1
2019-05-17 00:00:00,6:10am,1
2019-05-17 00:00:00,5:40am,1
2019-05-17 00:00:00, 6:30am,1
2019-05-17 00:00:00,06:30:00,1
2019-05-16 00:00:00,8:30am,1
2019-05-16 00:00:00,8:05am,1
2019-05-16 00:00:00,7:38am,1
2019-05-16 00:00:00,7:30am,1
2019-05-16 00:00:00,7:20am,1
2019-05-16 00:00:00,11:10am,1
2019-05-16 00:00:00,11:05am,1
2019-05-16 00:00:00, 8:25am,1
2019-05-16 00:00:00, 6:56am,1
2019-05-16 00:00:00, 5:16am,1
2019-05-16 00:00:00,12:38:00,1
2019-05-19 00:00:00,09:03:00,1
2019-05-19 00:00:00,09:20:00,1
2019-05-09 00:00:00,07:40:00,1
2019-05-19 00:00:00,8am,1
2019-05-21 00:00:00,06:30:00,1
2019-05-21 00:00:00,06:00:00,1
2019-05-21 00:00:00,05:30:00,1
2019-05-21 00:00:00,05:25:00,1
2019-05-21 00:00:00,05:20:00,1
2019-05-20 00:00:00,5:05am,1
2019-05-20 00:00:00,08:20:00,1
2019-05-20 00:00:00,08:07:00,1
2019-05-20 00:00:00,08:00:00,1
2019-05-20 00:00:00,07:50:00,1
2019-05-20 00:00:00,07:10:00,1
2019-05-20 00:00:00,07:09:00,1
2019-05-20 00:00:00,07:07:00,1
2019-05-20 00:00:00,06:45:00,1
2019-05-20 00:00:00,06:18:00,1
2019-05-20 00:00:00,06:16:00,1
2019-05-20 00:00:00,06:05:00,1
2019-05-20 00:00:00,05:40:00,1
2019-05-20 00:00:00,05:30:00,1
2019-05-20 00:00:00,05:25:00,1
2019-05-19 00:00:00,9:20am,1
2019-05-16 00:00:00,11:38:00,1
2019-05-16 00:00:00,11:25:00,1
2019-05-16 00:00:00,10:38:00,1
2019-05-16 00:00:00,09:38:00,1
2019-05-14 00:00:00,5:45am,1
2019-05-14 00:00:00,07:30:00,1
2019-05-14 00:00:00,07:05:00,1
2019-05-14 00:00:00,06:20:00,1
2019-05-14 00:00:00,05:45:00,1
2019-05-14 00:00:00,04:00:00,1
2019-05-13 00:00:00,07:50:00,1
2019-05-11 00:00:00,10:30:00,1
2019-05-11 00:00:00,09:30:00,1
2019-05-11 00:00:00,08:35:00,1
2019-05-11 00:00:00,07:20:00,1
2019-05-11 00:00:00,06:50:00,1
2019-05-11 00:00:00,06:40:00,1
2019-05-10 00:00:00,07:30:00,1
2019-05-10 00:00:00,07:10:00,1
2019-05-10 00:00:00,06:15:00,1
2019-05-10 00:00:00,06:00:00,1
2019-05-09 00:00:00,09:05:00,1
2019-05-09 00:00:00,08:51:00,1
2019-05-09 00:00:00,08:25:00,1
2019-05-09 00:00:00,07:57:00,1
2019-05-15 00:00:00,05:00:00,1
2019-05-15 00:00:00,05:45:00,1
2017-08-23 00:00:00,05:30:00,1
2019-05-16 00:00:00,06:48:00,1
2019-05-16 00:00:00,08:45:00,1
2019-05-16 00:00:00,08:38:00,1
2019-05-16 00:00:00,08:35:00,1
2019-05-16 00:00:00,08:32:00,1
2019-05-16 00:00:00,08:17:00,1
2019-05-16 00:00:00,07:51:00,1
2019-05-16 00:00:00,07:45:00,1
2019-05-16 00:00:00,07:08:00,1
2019-05-16 00:00:00,07:00:00,1
2019-05-16 00:00:00,06:25:00,1
2019-05-15 00:00:00,06:50:00,1
2019-05-16 00:00:00,06:06:00,1
2019-05-16 00:00:00,05:47:00,1
2019-05-16 00:00:00,05:45:00,1
2019-05-16 00:00:00,05:36:00,1
2019-05-16 00:00:00,05:30:00,1
2019-05-16 00:00:00,05:26:00,1
2019-05-16 00:00:00,05:25:00,1
2019-05-16 00:00:00,05:15:00,1
2019-05-15 00:00:00,08:15:00,1
2019-04-07 00:00:00,07:15:00,1
2019-04-07 00:00:00,07:10:00,1
2019-04-07 00:00:00,07:00:00,1
2018-10-09 00:00:00,06:00:00,1
2018-10-06 00:00:00,08:10:00,1
2018-10-06 00:00:00,07:25:00,1
2018-10-05 00:00:00,07:00:00,1
2018-10-04 00:00:00,06:58:00,1
2018-10-04 00:00:00,06:50:00,1
2018-10-03 00:00:00,09:00:00,1
2018-10-02 00:00:00,07:00:00,1
2018-10-02 00:00:00,06:15:00,1
2018-10-01 00:00:00,14:00:00,1
2018-09-30 00:00:00,10:05:00,1
2018-09-30 00:00:00,07:30:00,1
2018-09-30 00:00:00,07:15:00,1
2018-09-30 00:00:00,06:45:00,1
2018-09-30 00:00:00,06:30:00,1
2018-09-29 00:00:00,07:00:00,1
2018-09-29 00:00:00,06:10:00,1
2018-09-29 00:00:00,06:00:00,1
2018-09-28 00:00:00,09:03:00,1
2018-09-28 00:00:00,07:49:00,1
2018-09-28 00:00:00,07:25:00,1
2018-09-28 00:00:00,07:00:00,1
2018-10-08 00:00:00,07:30:00,1
2018-10-09 00:00:00,06:05:00,1
2018-10-13 00:00:00,07:35:00,1
2018-10-09 00:00:00,07:20:00,1
2018-10-13 00:00:00,06:45:00,1
2018-10-12 00:00:00,08:10:00,1
2018-10-12 00:00:00,07:30:00,1
2018-10-12 00:00:00,07:15:00,1
2018-10-12 00:00:00,07:05:00,1
2018-10-11 00:00:00,09:15:00,1
2018-10-11 00:00:00,09:02:00,1
2018-10-11 00:00:00,09:00:00,1
2018-10-11 00:00:00,08:15:00,1
2018-10-11 00:00:00,07:40:00,1
2018-10-11 00:00:00,07:30:00,1
2018-10-11 00:00:00,07:22:00,1
2018-10-11 00:00:00,07:20:00,1
2018-10-11 00:00:00,07:18:00,1
2018-10-11 00:00:00,07:15:00,1
2018-10-11 00:00:00,07:10:00,1
2018-10-11 00:00:00,07:05:00,1
2018-10-11 00:00:00,06:30:00,1
2018-10-11 00:00:00,06:20:00,1
2018-10-11 00:00:00,05:50:00,1
2018-10-10 00:00:00,08:00:00,1
2018-09-28 00:00:00,06:45:00,1
2018-09-27 00:00:00,08:45:00,1
2018-09-27 00:00:00,07:50:00,1
2018-09-27 00:00:00,07:30:00,1
2018-09-14 00:00:00,06:25:00,1
2018-09-13 00:00:00,06:32:00,1
2018-09-13 00:00:00,05:50:00,1
2018-09-12 00:00:00,11:18:00,1
2018-09-12 00:00:00,07:25:00,1
2018-09-11 00:00:00,08:45:00,1
2018-09-11 00:00:00,08:40:00,1
2018-09-10 00:00:00,15:00:00,1
2018-09-10 00:00:00,08:43:00,1
2018-09-09 00:00:00,07:07:00,1
2018-09-08 00:00:00,06:00:00,1
2018-09-07 00:00:00,07:10:00,1
2018-09-07 00:00:00,06:50:00,1
2018-09-06 00:00:00,06:30:00,1
2018-09-06 00:00:00,06:25:00,1
2018-09-06 00:00:00,06:10:00,1
2018-09-05 00:00:00,06:15:00,1
2018-09-04 00:00:00,08:40:00,1
2018-09-04 00:00:00,08:15:00,1
2018-09-04 00:00:00,06:10:00,1
2018-09-03 00:00:00,08:01:00,1
2018-09-15 00:00:00,06:20:00,1
2018-09-16 00:00:00,06:30:00,1
2018-09-18 00:00:00,06:00:00,1
2018-09-22 00:00:00,07:25:00,1
2018-09-27 00:00:00,07:15:00,1
2018-09-27 00:00:00,06:30:00,1
2018-09-27 00:00:00,05:50:00,1
2018-09-26 00:00:00,06:30:00,1
2018-09-26 00:00:00,06:00:00,1
2018-09-25 00:00:00,05:45:00,1
2018-09-24 00:00:00,07:33:00,1
2018-09-23 00:00:00,06:20:00,1
2018-09-22 00:00:00,08:15:00,1
2018-09-22 00:00:00,07:20:00,1
2018-09-18 00:00:00,06:40:00,1
2018-09-22 00:00:00,06:34:00,1
2018-09-21 00:00:00,09:14:00,1
2018-09-21 00:00:00,08:52:00,1
2018-09-20 00:00:00,07:10:00,1
2018-09-20 00:00:00,07:00:00,1
2018-09-20 00:00:00,06:25:00,1
2018-09-18 00:00:00,09:00:00,1
2018-09-18 00:00:00,07:40:00,1
2018-09-18 00:00:00,07:05:00,1
2018-10-13 00:00:00,07:00:00,1
2018-10-13 00:00:00,08:10:00,1
2019-04-06 00:00:00,08:00:00,1
2018-11-11 00:00:00,06:30:00,1
2018-11-09 00:00:00,07:00:00,1
2018-11-08 00:00:00,08:45:00,1
2018-11-08 00:00:00,07:45:00,1
2018-11-08 00:00:00,07:20:00,1
2018-11-07 00:00:00,07:15:00,1
2018-11-01 00:00:00,07:52:00,1
2018-11-01 00:00:00,07:40:00,1
2018-11-01 00:00:00,06:30:00,1
2018-11-01 00:00:00,06:08:00,1
2018-10-30 00:00:00,07:15:00,1
2018-10-30 00:00:00,06:45:00,1
2018-10-29 00:00:00,07:15:00,1
2018-10-29 00:00:00,07:00:00,1
2018-10-26 00:00:00,06:25:00,1
2018-10-25 00:00:00,08:45:00,1
2018-10-25 00:00:00,08:30:00,1
2018-10-23 00:00:00,08:20:00,1
2018-10-23 00:00:00,08:10:00,1
2018-10-23 00:00:00,08:00:00,1
2018-10-23 00:00:00,07:45:00,1
2018-10-23 00:00:00,07:20:00,1
2018-11-10 00:00:00,06:10:00,1
2018-11-13 00:00:00,06:50:00,1
2018-10-13 00:00:00,08:25:00,1
2018-11-13 00:00:00,07:15:00,1
2019-04-06 00:00:00,06:50:00,1
2019-04-06 00:00:00,06:30:00,1
2019-04-04 00:00:00,06:20:00,1
2019-04-03 00:00:00,08:55:00,1
2019-04-02 00:00:00,07:30:00,1
2019-04-02 00:00:00,07:00:00,1
2019-04-02 00:00:00,06:15:00,1
2019-03-28 00:00:00,07:25:00,1
2019-03-28 00:00:00,06:59:00,1
2019-03-28 00:00:00,06:35:00,1
2019-03-27 00:00:00,07:30:00,1
2019-03-24 00:00:00,08:30:00,1
2019-03-22 00:00:00,08:10:00,1
2019-03-22 00:00:00,07:10:00,1
2019-03-20 00:00:00,07:45:00,1
2019-03-20 00:00:00,06:40:00,1
2019-03-19 00:00:00,17:30:00,1
2018-11-16 00:00:00,07:00:00,1
2018-11-15 00:00:00,07:45:00,1
2018-11-13 00:00:00,08:35:00,1
2018-11-13 00:00:00,07:25:00,1
2018-10-23 00:00:00,07:15:00,1
2018-10-23 00:00:00,06:30:00,1
2018-10-22 00:00:00,09:02:00,1
2018-10-22 00:00:00,08:22:00,1
2018-10-17 00:00:00,09:30:00,1
2018-10-17 00:00:00,08:30:00,1
2018-10-17 00:00:00,08:25:00,1
2018-10-17 00:00:00,08:05:00,1
2018-10-17 00:00:00,07:55:00,1
2018-10-17 00:00:00,07:50:00,1
2018-10-17 00:00:00,06:45:00,1
2018-10-17 00:00:00,06:30:00,1
2018-10-16 00:00:00,09:55:00,1
2018-10-16 00:00:00,06:50:00,1
2018-10-16 00:00:00,06:20:00,1
2018-10-15 00:00:00,12:00:00,1
2018-10-15 00:00:00,09:21:00,1
2018-10-15 00:00:00,08:40:00,1
2018-10-15 00:00:00,07:35:00,1
2018-10-14 00:00:00,09:00:00,1
2018-10-14 00:00:00,08:45:00,1
2018-10-14 00:00:00,08:32:00,1
2018-10-14 00:00:00,08:00:00,1
2018-10-13 00:00:00,09:30:00,1
2018-10-13 00:00:00,08:35:00,1
2018-10-17 00:00:00,09:40:00,1
2018-10-17 00:00:00,09:45:00,1
2018-10-17 00:00:00,09:50:00,1
2018-10-19 00:00:00,07:10:00,1
2018-10-22 00:00:00,07:45:00,1
2018-10-22 00:00:00,07:15:00,1
2018-10-22 00:00:00,06:45:00,1
2018-10-22 00:00:00,05:45:00,1
2018-10-20 00:00:00,07:05:00,1
2018-10-20 00:00:00,06:50:00,1
2018-10-20 00:00:00,06:40:00,1
2018-10-19 00:00:00,08:00:00,1
2018-10-19 00:00:00,07:12:00,1
2018-10-19 00:00:00,06:50:00,1
2018-10-17 00:00:00,10:20:00,1
2018-10-18 00:00:00,09:50:00,1
2018-10-18 00:00:00,08:11:00,1
2018-10-18 00:00:00,08:00:00,1
2018-10-18 00:00:00,07:20:00,1
2018-10-18 00:00:00,07:05:00,1
2018-10-18 00:00:00,06:45:00,1
2018-10-18 00:00:00,06:30:00,1
2018-10-18 00:00:00,06:10:00,1
2018-10-17 00:00:00,10:35:00,1
spring 2021,07:10:00,1
